hash,annotator,understand,purpose,bfc,bpc,prc,nfc,specification,asc,obvious,safety,timing,memory,info,safety_exp,time,see_commit_clicked,lore_clicked,lore_founded,is_merge_commit,is_part_patchset,lore_found
9f92c20279,ollama_gpt-oss_120b,4,"The patch corrects HDMI ODM combine mode handling in the AMD DRM driver. It stops false detection of mode changes, removes unnecessary stream reprogramming, and enforces a static ODM policy for HDMI TMDS/FRL on DCN32, eliminating intermittent black‑screen failures.",4,2,1,0,,,,,,,,,66.733,,,,,,
a014f0ecdd,ollama_gpt-oss_120b,3,"The patch removes the unit address from the panel endpoint node in the am335x device‑tree, because the endpoint should not have a unit address and the previous form caused a ‘reg is a required property’ error during DTS validation.",4,0,1,0,,,,,,,,,57.652,,,,,,
a01befa0a2,ollama_gpt-oss_120b,3,"The patch changes the Hisilicon DRM driver to initialize on‑stack drm_mode structures using drm_mode_init() instead of manual initialization, ensuring the list head is properly set and eliminating leftover stack data.",0,3,3,0,,,,,,,,,68.068,,,,,,
a0c5149088,ollama_gpt-oss_120b,4,"The patch changes i915 display power code to stop using raw uncore register accesses and instead call the intel_de_* accessor functions, consolidating register I/O through the driver’s abstraction layer.",0,2,4,0,,,,,,,,,47.983,,,,,,
a0ccc717c4,ollama_gpt-oss_120b,3,"The commit adds runtime checks in the AMDGPU discovery code to compare the number of VCN and SDMA instances reported by firmware with the maximum supported by the driver structures, aborting if the firmware exceeds those limits.",0,4,2,0,,,,,,,,,56.129,,,,,,
a156f09c90,ollama_gpt-oss_120b,4,"The patch modifies the s390 exception‑table handling so that the amode31 extable is sorted before the early program‑check handler runs, ensuring early program checks can locate their entries.",4,0,0,0,,,,,,,,,70.777,,,,,,
a17b984115,ollama_gpt-oss_120b,4,"The patch removes the reset_resume callback in the xpad wireless driver so the USB core rebinds the device after suspend/resume, preventing a hung URB that broke LED control and force‑feedback, restoring correct behavior on resume.",4,1,1,0,,,,,,,,,68.885,,,,,,
a189b2ee93,ollama_gpt-oss_120b,3,"The patch makes fb_modesetting_disabled() a static‑inline function in the header, removing multiple definition linker errors when compiled into fbmon.o and fbmem.o.",4,0,0,0,,,,,,,,,58.149,,,,,,
a2ab95a313,ollama_gpt-oss_120b,3,"The commit extends the lan743x network driver to handle Clause‑45 MDIO PHY management, enabling communication with PHYs using the Clause‑45 protocol.",0,0,0,4,,,,,,,,,60.195,,,,,,
a2e3fe5f24,ollama_gpt-oss_120b,3,"Adds a new tools/include/pfn.h stub header with definitions needed by test code, without altering existing functionality.",0,0,0,4,,,,,,,,,60.908,,,,,,
a2ed70d0ec,ollama_gpt-oss_120b,3,"The patch removes calls to acpi_video_set_dmi_backtype_type() in the toshiba_acpi driver and adds DMI quirks for two models with transflective displays, preventing premature unregistration of the acpi_video backlight and the resulting udev race.",4,1,1,0,,,,,,,,,64.102,,,,,,
a373f38cd1,ollama_gpt-oss_120b,3,"The patch deletes the driver’s call to the dtim_assoc IOVAR, which always fails because recent firmware no longer supports it, stopping the repeated “wl dtim_assoc failed (-52)” messages after a roam.",4,0,1,0,,,,,,,,,80.111,,,,,,
a382f8fee4,ollama_gpt-oss_120b,4,"The patch replaces BUG_ON() with WARN_ON_ONCE() in signal handling, so that unexpected conditions are logged but execution continues, avoiding kernel panic while holding core locks and improving debuggability.",0,2,4,0,,,,,,,,,58.849,,,,,,
a39a6b330b,ollama_gpt-oss_120b,3,"The patch deletes three redundant variable initializations (bPacketMatchBSSID, bPacketToSelf, bPacketBeacon) in update_recvframe_phyinfo_88e of the r8188eu driver, as they are overwritten before any use.",0,0,4,0,,,,,,,,,65.585,,,,,,
a3a9c39704,ollama_gpt-oss_120b,3,"The patch rewrites shmem_read_mapping_page_gfp() to call shmem_get_folio_gfp(), removing extra compound_head() calls and streamlining shared‑memory page handling.",0,0,4,0,,,,,,,,,66.185,,,,,,
a3b774342f,ollama_gpt-oss_120b,4,"Adds a check on the NTFS BOOT sectors_per_clusters field: if it encodes a shift value larger than allowed (cluster size >2 MiB) the code returns -EINVAL, avoiding negative or out‑of‑range shifts that caused a UBSAN error.",4,3,0,0,,,,,,,,,57.872,,,,,,
a3d3280378,ollama_gpt-oss_120b,3,"The patch removes the call to pfn_to_page from kasan_early_init on RISC‑V when CONFIG_KASAN and CONFIG_SPARSEMEM are enabled but CONFIG_SPARSE_VMEMMAP is disabled, preventing a null mem_section dereference before sparse_init runs.",4,0,0,0,,,,,,,,,56.611,,,,,,
a4218aef7c,ollama_gpt-oss_120b,3,"The patch modifies the dpaa2‑eth driver to reuse a scatter‑gather (S/G) table cache for the normal transmission path, enlarging the cached buffers and replacing per‑packet allocations with get/recycle helper calls, thus avoiding repeated allocations and frees.",0,1,3,0,,,,,,,,,65.787,,,,,,
a45194b9de,ollama_gpt-oss_120b,4,"The commit updates the dt‑bindings maintainer entry, replacing the previous email with Krzysztof Kozlowski’s @kernel.org address in the MAINTAINERS file.",0,0,2,0,,,,,,,,,63.498,,,,,,
a49c3ab7d7,ollama_gpt-oss_120b,4,"The commit extends the qcom,gsi-loader device‑tree property with a new enum value ""skip"", indicating that GSI firmware is already loaded and should not be loaded by AP or modem.",0,0,0,4,,,,,,,,,56.579,,,,,,
a4c82270f0,ollama_gpt-oss_120b,3,"The commit changes the Qualcomm SDM630 device‑tree description to use MMIO for the TCSR mutex instead of a syscon regmap, aligning the binding with the hardware's dedicated address space and satisfying DT schema checks.",4,0,1,0,,,,,,,,,61.74,,,,,,
a4cb3651a1,ollama_gpt-oss_120b,3,"The patch corrects the interrupt exit path on PowerPC 64-bit systems so that when returning to a soft-masked (irqs-disabled) context it no longer clears the hard-mask flag, preventing loss of pending soft-masked IRQs, and adds a clarifying comment.",4,0,0,0,,,,,,,,,66.73,,,,,,
a522b7ad8e,ollama_gpt-oss_120b,3,"The patch marks all I/O master CPUs on LoongArch as non‑hotpluggable (hotpluggable=0) and stops the kernel from creating the /sys/.../online sysfs file for them, avoiding confusion for user‑space tools.",4,0,0,0,,,,,,,,,68.128,,,,,,
a570e68fab,ollama_gpt-oss_120b,4,"The patch deletes the unused variable 'last' from the ia64 remove_siblinginfo() function, eliminating dead code and simplifying the function.",0,0,4,0,,,,,,,,,59.284,,,,,,
a59f7a7f76,ollama_gpt-oss_120b,4,"The commit updates the arm64 selftest Makefile to use TEST_GEN_PROGS_EXTENDED instead of TEST_PROGS_EXTENDED, aligning with kselftest lib.mk's default target for building generated test programs while keeping script‑based tests unchanged.",0,1,3,0,,,,,,,,,55.093,,,,,,
a5a923038d,ollama_gpt-oss_120b,3,"Adds rollback in fbcon_do_set_font() so that if vc_resize() fails while changing font size, the font state is restored, preventing inconsistent state and page faults reported by syzbot.",4,0,0,0,,,,,,,,,61.083,,,,,,
a5e9e202fe,ollama_gpt-oss_120b,4,"Adds a dt-binding property 'power-domains' for MediaTek video encoder nodes, documenting that the encoder may depend on a power domain.",0,1,3,0,,,,,,,,,64.511,,,,,,
a63de89bee,ollama_gpt-oss_120b,4,"The commit changes the logging level for power and thermal envelope events in the Gaudi2 driver, treating them as informational messages instead of warnings or errors.",0,0,3,0,,,,,,,,,54.958,,,,,,
a683dc5c14,ollama_gpt-oss_120b,3,"Updates DT binding files for Hirschmann/Hellcreek network devices to use absolute paths for referenced schemas, following preferred style.",0,0,3,0,,,,,,,,,57.537,,,,,,
a7663c89f4,ollama_gpt-oss_120b,4,"Adds EXPORT_SYMBOL macros for mt6358 driver functions so they are visible to other modules, fixing undefined symbol errors when the driver is built as a module.",4,0,1,0,,,,,,,,,56.975,,,,,,
a772105cfa,ollama_gpt-oss_120b,3,"Reorders fields in the LTTPR UHBR link‑rate support structure to follow the DP2.0 specification, updating the driver code accordingly.",0,2,3,0,,,,,,,,,62.71,,,,,,
a7786cbae4,ollama_gpt-oss_120b,3,"The patch modifies the wcd9335 ASoC driver to check if the slimbus mux value actually changes; if not, it returns early, stopping unnecessary event notifications that were previously always reported.",4,0,0,0,,,,,,,,,64.322,,,,,,
a7ecbe92b9,ollama_gpt-oss_120b,3,"The patch moves acquisition of card->lock earlier in fw_core_handle_bus_reset so that accesses to card->local_node and card->bm_retries are protected, and removes redundant lock acquisition inside fw_destroy_nodes callsites, adding a comment about required locking.",4,0,1,0,,,,,,,,,64.69,,,,,,
a8a0b1f707,ollama_gpt-oss_120b,3,"The patch moves the _set_policy function into the chip_ops structure for the rtw89 driver, allowing RTL8852C to define additional coexistence policies (e.g., DBCC, multi‑role, TDMA) required by its firmware.",0,0,3,2,,,,,,,,,56.311,,,,,,
a8d412ec98,ollama_gpt-oss_120b,3,"The patch deletes an unused assignment to the variable 'negative' in the ad2s1210 IIO driver, eliminating a dead‑store warning from clang static analysis.",0,1,4,0,,,,,,,,,64.338,,,,,,
a8db854be2,ollama_gpt-oss_120b,3,"The patch changes the octeontx2 PF driver to forward AF replies directly to the VF, preserving the error code set by AF instead of discarding it, so the VF can handle those errors.",4,0,1,0,,,,,,,,,65.408,,,,,,
a8e6398ffe,ollama_gpt-oss_120b,3,The patch removes an obsolete flags check for CHIP_IP_DISCOVERY in the amdgpu DRM driver because IP‑based discovery is now always available.,0,0,4,0,,,,,,,,,57.902,,,,,,
a90b8fc9ca,ollama_gpt-oss_120b,4,"The patch modifies the dw_hdmi bridge driver to send General Control Packets only when the connected sink supports Deep Color, disabling automatic GCP for 24‑bit mode on non‑Deep‑Color sinks, aligning behavior with HDMI 1.4b spec.",4,1,1,0,,,,,,,,,61.502,,,,,,
aa0a20f521,ollama_gpt-oss_120b,3,"The patch modifies ARM IRQ entry assembly to stop using register R9, preserving it for the entry/exit code that relies on its value.",4,2,1,0,,,,,,,,,59.856,,,,,,
aa303964bc,ollama_gpt-oss_120b,3,"Updates the AMD DRM driver to set the VSC packet revision to rev2 for PSR1, implementing the VSC packet rev4 required by the eDP 1.5 specification (PSRSU).",0,1,2,3,,,,,,,,,59.554,,,,,,
aa814c51ab,ollama_gpt-oss_120b,3,"The commit modifies tools/tracing/Makefile to add, install, and clean rules for the rtla target, enabling the build system to compile and manage the rtla tracing utility.",0,0,1,4,,,,,,,,,77.081,,,,,,
aabfe05a82,ollama_gpt-oss_120b,4,"Adds a device‑tree compatible entry for the PCA85073A RTC, mapping it to the existing PCF85063A driver because they share the same programming model, enabling the driver to bind to that hardware.",0,0,0,4,,,,,,,,,59.159,,,,,,
ab3593eeef,ollama_gpt-oss_120b,3,"The patch updates the Chrome EC Type‑C driver to assign the correct parent pointer to USB‑PD objects representing a connected Type‑C partner, using the registration wrapper.",2,2,1,0,,,,,,,,,53.818,,,,,,
ab9d8032db,ollama_gpt-oss_120b,3,"Adds device‑tree entries for an MMIO‑based MDIO multiplexer on the ls1043a‑qds board, defines a simple‑mfd compatible node, and connects Ethernet interfaces to the PHYs.",0,0,0,4,,,,,,,,,61.896,,,,,,
abba345311,ollama_gpt-oss_120b,3,"The patch adjusts the mt76 driver to ensure the IEEE80211_VHT_CAP_TX_ANTENNA_PATTERN and RX_ANTENNA_PATTERN flags are set during 6 GHz capability initialization, fixing missing antenna configuration.",4,0,1,0,,,,,,,,,60.026,,,,,,
abe3c63144,ollama_gpt-oss_120b,4,"Adds a gfp_t argument to convert_context() and its wrapper, letting callers pass GFP_KERNEL or GFP_ATOMIC, and updates callers so memory allocation inside the spin‑locked section uses GFP_ATOMIC, eliminating the BUG sleeping warning.",4,2,1,0,,,,,,,,,63.149,,,,,,
ac41c2b642,ollama_gpt-oss_120b,3,"The patch registers a shutdown() callback for the WCN6750 Wi‑Fi device in the ath11k driver so that DMA stops before the SMMU driver is shut down, preventing SMMU translation faults on system power‑off.",0,4,0,0,,,,,,,,,56.326,,,,,,
ac45520960,ollama_gpt-oss_120b,3,"The patch updates the Ocelot driver so that bridge port flag operations on the NPI port are forwarded to the analyzer block entry that represents the CPU port, enabling the Felix DSA driver to control flooding on its CPU port.",0,0,1,4,,,,,,,,,63.548,,,,,,
ac686cbc6f,ollama_gpt-oss_120b,3,"The commit updates the Qualcomm remoteproc DT binding documentation to include the msm8974 variant, noting an extra mss-supply property handled by a simple conditional.",0,0,0,4,,,,,,,,,48.757,,,,,,
ac78fa502a,ollama_gpt-oss_120b,3,"The patch adds a guard in dc_submit_i2c_oem to check if the DDC pointer is NULL and aborts the operation, preventing a null‑pointer dereference.",4,0,0,0,,,,,,,,,59.476,,,,,,
ad30d108a5,ollama_gpt-oss_120b,3,"The commit updates the fsl-lpuart device-tree binding header by deleting the i.MX8QM entry from the compatible enum, because that SoC’s UART is compatible with i.MX8QXP. This forces device tree nodes to list both compatible strings, relying on existing 'items' entry.",0,0,4,0,,,,,,,,,66.119,,,,,,
ad3aa7c31e,ollama_gpt-oss_120b,3,"The patch changes i915_gem_context.link handling so the list entry is removed only after the final reference is released, fixing a general protection fault in i915_perf. It also corrects spin_lock usage.",4,1,1,0,,,,,,,,,69.063,,,,,,
ad5c5690de,ollama_gpt-oss_120b,4,"Adds a helper that allocates MSI‑X vectors for virtual queues and configuration interrupts in the vDPA ifcvf driver, enabling proper interrupt handling for virtual devices.",0,0,0,4,,,,,,,,,57.827,,,,,,
ad72c3c3f6,ollama_gpt-oss_120b,4,"The patch removes a snd_BUG_ON() check for a NULL port in snd_usbmidi_output_open(), because the NULL can occur with malformed descriptors and the driver already skips allocation; keeping the BUG_ON caused spurious kernel oops reported by syzbot.",4,0,1,0,,,,,,,,,65.031,,,,,,
ad75bd85b1,ollama_gpt-oss_120b,4,"The patch modifies the Sony laptop ACPI driver to skip probing the keyboard backlight when the 0x153 SNC handle lacks a dedicated probe address, preventing the probe from unintentionally turning the backlight off.",4,0,0,0,,,,,,,,,55.428,,,,,,
add61d3c31,ollama_gpt-oss_120b,4,"The patch limits 36‑bpp linebuffer usage to DCN display engines, keeping DCE engines at 30‑bpp to avoid dithering issues observed on DCE‑11.2, thereby restoring correct pixel passthrough for scientific applications.",4,1,0,0,,,,,,,,,57.436,,,,,,
ae962e5f63,ollama_gpt-oss_120b,4,"The patch renames the inner variable in mac80211 airtime code to avoid shadowing the outer 'rate' variable, improving code clarity.",0,1,4,0,,,,,,,,,60.404,,,,,,
aeb8441203,ollama_gpt-oss_120b,3,"The patch updates x86/boot inline assembly to wrap literal address casts with absolute_pointer() macro, eliminating GCC 11/12 false‑positive -Warray-bounds warnings caused by treating literal pointers as NULL offsets.",0,1,4,0,,,,,,,,,59.392,,,,,,
aecf89f2f8,ollama_gpt-oss_120b,3,"The commit adds hardware definitions for LEDs and buttons of the Asus RTN-10U router to the BCM47XX MIPS driver, enabling support for this device.",0,0,0,4,,,,,,,,,64.374,,,,,,
afb8d5f431,ollama_gpt-oss_120b,4,"The patch marks irq_chip structures used by pinctrl actions as immutable, removes an unnecessary copy, adds helper functions, and invokes gpiolib helpers to enforce the immutability flag.",0,2,4,0,,,,,,,,,58.293,,,,,,
b00e3e03cf,ollama_gpt-oss_120b,3,"Updates the i.MX8MP Phycore SOM device tree: disables unused LDO4 and enables LDO5, which supplies VSEL for the SD‑Card controller, matching the board's hardware design.",0,2,0,0,,,,,,,,,59.625,,,,,,
